Author,Published At,Like Count,Comment
@bingungmaungapain-vk9gm,2025-07-18T08:12:30Z,0,Semangat MBK er
@Lunaayesa1998,2025-07-18T08:12:30Z,0,Goong banget mba er 😢
@NurSoma,2025-07-18T08:12:29Z,0,Penasaran cowoknya siapa sih ini
@ryanputrarambubasae9391,2025-07-18T08:12:28Z,0,TERIMAKASIH CAPTAIN REZA ARAB !!!
@TasyaPutrikamilah,2025-07-18T08:12:26Z,0,❤❤❤❤❤❤
@riskifatmala3410,2025-07-18T08:12:26Z,0,"podcast kapan sih ini, perasaan tiap hari mantengin IG mbaker bodynya slim terus dan lagi kasamaran sama ko bravy"
@mieranovaofficial9453,2025-07-18T08:12:25Z,0,Iya harus di terima apapun resikonya... Jangan hiraukan omongan orang... Yg penting fokus dan rawat anakmu baik2.. Karena anak titipan allah SWT....
@nalishaindrisaphirtie4807,2025-07-18T08:12:24Z,0,Cowok yg di maksud ini siapa sih? Beneran nanya krn nggak tau
@dederamdhan6878,2025-07-18T08:12:22Z,0,Bukannya dia pacaran sm bravy???
@ArifAbun,2025-07-18T08:12:21Z,0,"pentingnya jaga diri,"
@megamustika6947,2025-07-18T08:12:19Z,0,Dia hamil sama siapa si? Perasaan gakda denger dia lg deket sama siapa2 dah
@siskadwipermata8048,2025-07-18T08:12:19Z,1,kayanya promo film deh ga mungkin close the door ngurus ginian
@raninuroktaviani7486,2025-07-18T08:12:16Z,0,ka tapi ga keliatan hamil tau. di konten sama Fuji beberapa bulan terakhir ga keliatan perut besar ka makanya kaget. btw happy terus bumil smngt yaa ka erika
@eyesputri7591,2025-07-18T08:12:16Z,1,"gaiisss ingetlah yg masih berhub bebas yg bakal rugi perempuannya, tlg plis"
@putrih.irawan1518,2025-07-18T08:12:11Z,1,dj panda?
@aditasnovriadi4597,2025-07-18T08:12:08Z,0,"Idola sih klo liat cantik nya dan eksotis nya.. cm dari dulu emang ngeri2 sedap sih klo dengar2 pergaulan nya . Dan kaget aja trnyta , baru dngar di hari ini.   Kuat2 ya erika, krn yaa itu mgkn sdh bs di prediksi dari awal2"
@mutmuawanah9553,2025-07-18T08:12:07Z,0,🥹😭
@MakinAhli,2025-07-18T08:12:04Z,0,"ini nih
diancam pas udah hamil
pas gelap gelapan diem diem aja
ttp pansos yang penting cuan!"
@kellymarlina8739,2025-07-18T08:12:04Z,0,"Siapa cowoknya 
Vicong kah"
@rishitasiburian7432,2025-07-18T08:12:02Z,0,"Lbh baik besarkan anak, Tuhan memberkati kamu dan anak mu. Amin"
@swastikamegananda8948,2025-07-18T08:12:00Z,0,Netizen Indonesia kira2 bisa positif gini gak ya kalo yg ngomong itu Lina Mukerjee.. 🤭
@Cahya-u3e,2025-07-18T08:11:59Z,0,Siapa si cowo nya
@yuanitafatmapurba28,2025-07-18T08:11:58Z,0,promo film ga sih?
@alviantv5212,2025-07-18T08:11:57Z,0,"Akibat pergaulan bebas sanah sinih oke nikah di tunda2 tapi doyan kumpul bareng laki, giliran hamil nangis nyalahin diri sendiri yasudahlah apa yg sudah terjadi saling bertanggung jawab, kasihan sama yg masih berjuang demi garis 2 ingat umur ga selamanya hidup, main sama circel yg doyan partty suka main2 cwe ya susah kasihan kan nyesel mah belakangan 😇🙏"
@DoniFebriyanto-bx9hl,2025-07-18T08:11:56Z,0,Pantes pas di grindboys mba r duduknya gitu. Rispek mba r
@liaamasya7919,2025-07-18T08:11:55Z,0,Gue kira prankk anjir😢
@BryantNurfauzi,2025-07-18T08:11:53Z,0,W Vconk
@suziedebra380,2025-07-18T08:11:53Z,0,"Dia buat dosa dan bersalah. Dia sudah nengakui kesalahan nya dan mau terus hamil dan mau melahirkan. ANDA BERANI BUAT DAN BERANI TANGGUNG..
Saya setuju dia sanggup melahirkan anak itu dri di  abosi kerna itu sungguh kejam dan dosa besar.
 Erica, anda hebat dan kuat semoga anda  dan baby boy di JAUHKAN DARI MANUSIA YANG BERTOPENG KAN SETAN.
Btw, my husbsnd  nsme is Andrew Lee and  my nephew nsme  Andrew Arjune..Both of them ARE GREAT MAN.
ERICA WILL PRAY FOR YOU AND BABY BOY... MAY GOD BLESS YOU....."
@kakaniasari1328,2025-07-18T08:11:53Z,1,"Mbakkk err, pantesan waktu itu liat vid ""tpi gua ga minum"" ternyata ada bayikkk nya🥺"
@FreeYoutube1-h1w,2025-07-18T08:11:52Z,0,Cuma 1 kata. Hadehhhhhhhhh
@rahmatbengkel-ie2qc,2025-07-18T08:11:52Z,0,"Maaf yh
Pas udh hamil bilang ini lah itu lah
Manusia itu tempatnya dosa dn hilaf bos..."
@musikterkini6034,2025-07-18T08:11:52Z,0,Ini bapaknya siapa ya ges
@Rio-iq2hn,2025-07-18T08:11:51Z,0,Pantes di podcast grindboys mukanya erika beda bgt 😢😢😢😢
@semblud,2025-07-18T08:11:50Z,0,hah apa si ini? prank kah apa? jgn dihujat plis baru liat judul 😭
@basaradansendam3823,2025-07-18T08:11:50Z,0,Dia hamil sm pacarnya yg skg itu?
@FUKUA2024,2025-07-18T08:11:49Z,0,BUKANYA JK NONIS SEX BEBAS SAH SAH SJA.BUKAN ISLAM LO ZA
@UPBULaratELBAND,2025-07-18T08:11:49Z,1,"Nonton grindboys, vconk udah mau spill udah tatep2an sama mba er, tapi ga jadi"
@SmartThink-v2z,2025-07-18T08:11:42Z,0,"gak cocok curhat di dedie , krn bukan jiwanya dedie ngehadapin begini"
@nengyanah8179,2025-07-18T08:11:41Z,0,🐼 ini to???
@patogarmiox821,2025-07-18T08:11:39Z,0,"Sayang kamu kenapa sih?!!! Gimana pun rugi dikamu lebih banyak  kurang apa cb dirimu segalanya punya, tinggal milih pendamping yg baik aja."
@Hengki-uj7ni,2025-07-18T08:11:38Z,0,Anak party.....akhirnya nangis juga......ingat jadi ini ada yang  salah....dan jangan playing victim. ..krn ini semua adalah  jalan yg kau tuju sebenar  nya dan terimalah akibat nya😮😮😮
@gustieecka6893,2025-07-18T08:11:37Z,0,"Resiko lifestyle die,,"
@SylviaputriAmanda,2025-07-18T08:11:35Z,0,Bravy kah ?
@DownloadAkun-g8s,2025-07-18T08:11:33Z,0,"Liatlah kalau kejadian begini, yang selalu dirugikan itu cewek. Makanya jangan mau diajak begituan, kecuali sama suami loe"
@PuspaPearl-xq4jt,2025-07-18T08:11:31Z,0,Ini hamil serius ????
@sisinamaku,2025-07-18T08:11:30Z,0,Percaya? Klo gw sih jujur ga percaya..
@juhnyerent,2025-07-18T08:11:29Z,0,cowonya siapa sihh😢
@umizaidah3703,2025-07-18T08:11:24Z,0,nonton podcast ini inget sama kak irene istri kak bimo ..dulu juga dia dengan beraninya ambil keputusan sama kyak km kak.memilih besarin anak sendiri dripda harus menikah dengan laki2 yg salah ..Ahh nangis aku ...semoga setelah badai ini kak erika bener2 dikasih laki2 yg bertanggung jawab.baik dan bisa jadi sosok ayah dan suami yg baik buat kalian ...❤
@LeeKwangSoo-v6l,2025-07-18T08:11:22Z,1,"Wow today i see another side of Erika, the ""fragile"" side of her, because i used to see her as a very strong, dominant force, alpha woman which i thought she would never get hurt by any man in the world

Anyway, i don't want to judge you, because i'm not a holy person too, but hope you learn from what has happened and become a better person in the future

I know this is such a cliche thing to say but it is what it is, life is a lifetime learning"
@OktaviaPuspitasari23,2025-07-18T08:11:17Z,1,Cowoknya siapa woiiiii
@andrisutrisna7114,2025-07-18T08:11:16Z,0,"Netizen gak usah kaget kalo hal semacam ini terjadi didunia hiburan, kamu berharap apa dari pergaulan bebas dijaman ini, kalo dulu atau dikampung, orang mau kenal harus tau dulu latar belakangnya, keluarganya, baru lanjut, dikota gak gitu, lu kenal didiskotik atau ditempat hiburan atau dimanapun, trus ewew, trus tekdung, trus diup seolah dunia jahat dan paling tersakiti, setelah itu baru kenal keluarga besar dan tau kelakuan pasanganya.😂"
@JihanVeradiba,2025-07-18T08:11:15Z,0,"semangat mba errrr , we love you❤"
@muhamadyunus5721,2025-07-18T08:11:14Z,0,Bg vconk gimana cok😢
@Kartika-u1q,2025-07-18T08:11:14Z,0,Aku hamil 9 bulan udah kaya bengep semuka2 ko ini ga keliatan ya
@yolandacaterin3282,2025-07-18T08:11:14Z,0,anjg tissue lama bgt dah
@qoboy09,2025-07-18T08:11:13Z,0,"Semangat mba er ,banyak kok single mother sukses contoh ayu ting"" ,jessica iskandar ,dan msih banyak lagi..."
@Nataliawigatiningsih,2025-07-18T08:11:12Z,0,Sangat mengecewakan.. tapi biarlah Tuhan yang menghakimi dan bukan saya yang hanya sebagai fans.. 🙏
@inggitdian7287,2025-07-18T08:11:08Z,0,Semoga kita dan keluarga bisa terhindar dati hal yang dialami dia..
@queenriska6577,2025-07-18T08:11:08Z,0,You know
@sridianti9899,2025-07-18T08:11:08Z,0,"Hai erika,, sehat sehat terus yaa untuk kamu dan anak mu ,,"
@triaeliratna95,2025-07-18T08:11:06Z,0,Dulu erika yg sama mantannya aura kasih bukan sih?
@JULIAHARI-e7m,2025-07-18T08:11:05Z,0,"Mba errrr, ya ampun sayang bgt ternyata lu kecemplung sendiri di pergaulan bebas yg lu ciptain sendiri"
@bambangwiharmoko5732,2025-07-18T08:11:05Z,0,Hamil sama siapa dia? Si bravo ya
@mystorylife5164,2025-07-18T08:11:04Z,0,Tolong dikawal om ...
@gabytania277,2025-07-18T08:11:04Z,1,SEMANGAT KAK ER❤❤❤
@lyricparadise3213,2025-07-18T08:11:02Z,0,ini pacarmya vconk bukan sih?
@kabarpublik,2025-07-18T08:10:59Z,0,"Semangat terus mengarungi hidup, keberagaman bisa saling menafikkan... tak semuanya terkendali dan berada dalam kesetaraan kesadaran. namun support untuk hal hal baik... 👍🏽🇮🇩"
@amandaelsasafitri8279,2025-07-18T08:10:59Z,1,What?
@Ekakartika_77,2025-07-18T08:10:58Z,1,DJ panda
@AstiJr,2025-07-18T08:10:57Z,0,Laki2 anj”ng
@gustidewi9862,2025-07-18T08:10:57Z,0,"Jadi terkhusus untuk semua wanita termasuk saya, jangan sampai hamidun sebelum nikah ya besss, lihat erika aja yang karir dan bisa dikatakan orang berduit aja stres dengan masalah ini apalagi kita yang belum ada duitnya. Anak mau dikasih makan apa, hidup kehilangan arah."
@ahmadyandi5020,2025-07-18T08:10:57Z,1,Si voconk ya?
@LapakAnca,2025-07-18T08:10:56Z,0,Siapa sii lakinya?
@rozariomaxmilia5988,2025-07-18T08:10:55Z,0,"gk kenal, gk penting"
@campuraduk2321,2025-07-18T08:10:53Z,0,Nikmati aja hasil dari ketololan diri lu sendiri😂
@aelleyeay,2025-07-18T08:10:54Z,0,Bapaknya sapa sih? Bukan bravy kan?
@JJTOPTeo,2025-07-18T08:10:53Z,1,ni sapa sih cowonya??? gw ga tau asli
@farahahdasabila6425,2025-07-18T08:10:51Z,18,"Ini kalo sampe prank, promo film, bjirrr gua ngamokkk yeeeeeeee🫵🏻🫵🏻🫵🏻🫵🏻😡😡😡😡"
@siskamelinda9005,2025-07-18T08:10:51Z,0,Ketinggalan info itu anak bravy bukan kelamaan kalo mau liat sampe abis 😭
@Geprek05Smanel,2025-07-18T08:10:50Z,0,"Nih,jadi pelajaran. Nangis akhirnya dan kena mental. Ambil pelajaran banget deh"
@MsMysia22,2025-07-18T08:10:49Z,0,"Thats fine, people watch movie for your acting not your personal life, jarang ada yg buat salah tapi mengakui dan minta maaf, thats big of you. Stay strong erika"
@faradillasandi3689,2025-07-18T08:10:49Z,0,"PLISSS INI LAKI NYA SIAPA,PENASARAN BGTT AMA LAKINYAAAAA,GA MUNGKIN AMA BRAVY KAN TOH DIA AMA BRAVY BARU KNL DKT PACARAN BJIR😭"
@wirawijaya7413,2025-07-18T08:10:48Z,0,"vconk dj berkelas aja ga banyak gaya , keren bgt bg vconk . beda sama si onoh dj ecek2"
@mnarululath3642,2025-07-18T08:10:47Z,0,Ayo netijen ancam itu cowok gobloknya itu
@nugroz8220,2025-07-18T08:10:46Z,0,Buat nya keenakan...giliran jadi 🤭
@miladevi6427,2025-07-18T08:10:46Z,0,Waahh kayaknya aku tau nih yg cowo siapa..
@TaraCandraDwipa,2025-07-18T08:10:45Z,0,Dj dj itukah ?? Cina ??
@AndiTaufikWidiarso,2025-07-18T08:10:43Z,0,"Spill yang hamilin,,"
@naylafauziah1439,2025-07-18T08:10:42Z,1,Siapa bapaknya😢 aku kgatau
@GalihAryasaputra-k7t,2025-07-18T08:10:41Z,0,Erika Carlina kok mirip Meike Yolanda
@arumdewi3835,2025-07-18T08:10:41Z,0,"Fuji pasti seneng bgt mau pny ponakan baruuu, semangat Erika, dg smua privilege yg lu punya, lu pny pilihan buat melakukan tindakan illegal itu, tp lu ga lakuin dan ttp bertanggung jawab, hebaaattt"
@Veronikaaa1010,2025-07-18T08:10:39Z,0,Tp perutnya rata di IG ?
@Kenziesaguelsegema,2025-07-18T08:10:39Z,0,Arrghh ikut nyesek😢 sehat sehat ya mba er semaaangat berbahagialah dengan versimu mba er tidak membenarkan kesalahnya cuma aku rispek aja you wanita yang hebat mau mengakui dan bertanggung jawab atas semua
@TinaRahayu-n7u,2025-07-18T08:10:38Z,0,"Bener dj panda, siapa lagi yang logat nya Jawa 😂"
@tasyasalsabila763,2025-07-18T08:10:38Z,0,Kaget bgt tp ikut sedih jg rasanya hamil tp gaada sosok bapa dri anaknya tu pasti berat😢semangat mbaaa demi bayi mu❤
@rezkyahmad48,2025-07-18T08:10:37Z,0,"Semangat mba er,semoga lancar lahirannya dan bisa main film lagi"
@rifqahalma3262,2025-07-18T08:10:36Z,0,Skrg tau knp fuji sama Rachel suka main ke tempat erica. Ternyata mereka saling menguatkan 😢
@ratnariantinata-wu4zp,2025-07-18T08:10:36Z,0,Promo film niiii
@Simamorayakan,2025-07-18T08:10:32Z,1,"ini mah keliatan cowonya yg sebenernya gabisa move on dari Erica, dia bahkan mungkin iri melihat Erica baik” aja tanpa dia, happy tanpa dia, bahkan Erica dapat pacar baru yg support dan bahkan disukai sm netijen, beda waktu ama dia. 
pacar erica yg skrg banyak yg suka dan setuju. 
itulah kenapa si cowok ini jadi iri, dengki, gamau liat erica baik” aja, gamau liat erica bahagia aja tanpa dia, akhirnya dia bertingkah sampe kelewat batas biar dinotice erica. 
dasar cowo pengecut wkwkwkwk
beraninya main rame an, uda gabisa jaga komitmen, braninya ngajain fans buat nyerang erica. 
malu ga sih lo jadi cowo ? 
gagal banget sih orgtua lo membesarkan anak laki” se cemen lo. 
asli cemen banget jadi cowo."
@nurromiah3991,2025-07-18T08:10:32Z,0,Mentalmu yg lagi d serang ka dia udah tau kelemahan ibu hamil itu apa krn dia udah pernah punya anak... Dan klo kk nyerah dan down itu artinya berhasil.... Ini jg pelajaran buat kita semua ya guys kita ambil hikmahnya dr kejadian ini
@Saniafirdaus-n1j,2025-07-18T08:10:30Z,0,"Jangan terlalu keras nyalahin diri ka,mungkin ini perjalanan yg harus dijalanin tuhan maha pemaaf dengan mau mengakui dan tidak aborsi aja udah keren bgt"
@earlytasalsabila2749,2025-07-18T08:10:29Z,0,Nyari di kolom komentar siapa orangnya kok gak ada
@scandalkapit2539,2025-07-18T08:10:29Z,1,siapa saja yg mentolerir perbuatannya maka wajib menanggung dosa yg sama dgn pelaku atas perzinahannya..ingat kita punya anak punya istri punya ibu punya adik perempuan...berarti yg setuju dgn perbuatannya maka setuju anak perempuanmu istrimu ibumu adik perempuanmu di kumpul kebo i sama laki2 tanpa nikah
@Mydhie_yu,2025-07-18T08:10:29Z,0,Hah?? DJ panda kah???
@feribagas69,2025-07-18T08:10:28Z,1,FIKSS DJ PANDA
@niaashari4753,2025-07-18T08:10:26Z,0,Oom gw gimana 🥹
@Ratihtia-s6d,2025-07-18T08:10:25Z,0,"Jangan nangis ,bikin nya aja gak nagis"
@nayaajp5596,2025-07-18T08:10:25Z,0,"Setiap pilihan apapun itu selalu ada konsekuensi yg akan diterima. Bljr dr kesalahan & smg kedpnnya lbh baik, sehat2 ibu & bayinya."
@Vezet-yt,2025-07-18T08:10:25Z,4,"Pesan moral nya..  Jadi Wanita jagalah kehormatan kalian.    Jadi Pria.. Jadilah pria yg jujur, setia dan bertanggung jawab.  Jangan brengsek ngerusak anak orang kesana kemari."
@Vincidi,2025-07-18T08:10:23Z,0,"Ya setidaknya bertanggung jawab itu bagus,moga bisa bertobat dari kesalahan pergaulan bebas dan kelahiran lancar dan sehat anak cowok nya"
@Laura-d4r5s,2025-07-18T08:10:22Z,0,"Keputusan yang tepat, semangat terus buat ka Erika sehat dan selamat sampai baby boy nya lahiran y... Sehat"" Terus bahagia terus"
@Ibugaffigy,2025-07-18T08:10:21Z,0,Beneran ga sih ini🥺🥺hmmm kak er
@lndrwksky6098,2025-07-18T08:10:20Z,0,HARUSNYA HOROR fix
@gemachic7777,2025-07-18T08:10:19Z,0,Dj panda
@BismillahAlhamdulillah-t7v,2025-07-18T08:10:17Z,0,"Tangisan palsu, ga punya malu 😅 semoga adik adik yg nonton waras ya"
@dewiulfans1415,2025-07-18T08:10:14Z,0,Ini bukan kisah orang pinggiran ygy.. Tp om ded berkali2 nanya bener anak dia? Btw ini kesalah dia. Cukup diambil hikmah nya aj
@erinanuri,2025-07-18T08:10:14Z,0,😢
@ayurasjid7317,2025-07-18T08:10:11Z,0,Yg sma fuji kog prutnya gk besar yaa
@ayurasjid7317,2025-07-18T08:10:11Z,0,Yg sma fuji kog prutnya gk besar yaa
@delosachanel3729,2025-07-18T08:10:06Z,0,Anaknya vconk apa bukan?
@mediakeren213,2025-07-18T08:10:05Z,0,"Vconk terbaik dan semangat terus mba erll, semoga rencana kalian lancar.pokok nya terbaik vconk geng geng"
@ElaVanesa-fs1ph,2025-07-18T08:10:05Z,0,sape lakinya sih
@Adiarradi,2025-07-18T08:10:04Z,0,"Alhamdulillah untung aja si Erika bukan islam, dia katolik.. guys jangan di contoh ya ! Perkara halim diluar nikah udha tau salah tapi gamau nikah! tipping point ditanya urusan personal.. Maaf Erika silakan menikmati sendiri kesalahan mu"
@SriAstuti-z9p,2025-07-18T08:10:03Z,0,"Kan aku nangkep sekarang gaes , jadi gini erica ini sebenarnya mengakui kesahannya dan gak akan nunjukin kemedia jadia dia mau kiip semua dan rawat anaknya, tapi mantannya ini dia ngancam setelah erika lahiran dia akan bilang kemedia kelakuan dia yg hamil duluan dan ada anak , jadi dari pada nanti berita kehamilan dan anaknya di up oleh mantannya ini jadi dia lebih baik ngasih tau duluan , karna tu laki mau ngancurin karir erica dengan cara membuka semua aibnya , jadi erica ini beda ya dia sudah berusaha kok buat nutupin semua kesalahannya dan tanggung jawab cuman karna ada ancaman jadi dia takut nanti kenapa kenapa"
@tiaradita26,2025-07-18T08:10:02Z,0,ericaaaaaaa😭😭😭😭
@fenipurwaningsih396,2025-07-18T08:10:00Z,0,"Kita boleh berempati sbgai sesama perempuan tp tidak boleh menormalisasikan hal ini,,,semoga lahirannya lancar sehat selalu ibu dan bayinya❤️❤️"
@kalistasutarjo7733,2025-07-18T08:09:59Z,0,"Pantesan udh jarang sama Fuji lagi pdhl aku suka kl mereka udh bareng,yg kuat ya erika"
@lusianauci19,2025-07-18T08:09:58Z,0,seriusss???
@badroon2191,2025-07-18T08:09:58Z,0,"Para netizen yang Budiman, kalian tahu kan tugasnya apa untuk laki-laki pengecut itu. Silahkan silaturahmi ke apapun platform medianya dia"
@echisious5730,2025-07-18T08:09:54Z,2,"Erica pernah bilang ga mau kalo diselingkuhin, maunya sama yg setia, kurang lebih gitu. Jadi, dia pertahanin anak karna dia merasa dosanya udah banyak, jadi gak dibuang anaknya, juga, dia ilfeel sama bapak si anak ga bisa cuma punya 1 perempuan. Jadi Erica ikhlasin aja punya anak tapi gapunya bapak"
@Mikha653,2025-07-18T08:09:54Z,0,Fix yakin deh siapa BPK nya... Fix dj panda..
@dilakandita7234,2025-07-18T08:09:52Z,0,INI BENER GA SIH??
@ZeroDhan-v8u,2025-07-18T08:09:51Z,0,V CONK ? Temen arab di marapthon?
@didiahyat3652,2025-07-18T08:09:50Z,0,Jgn minta maaf ke netizen ke Allah SWT dan ibu habis itu tutup aib rapat2 selesai.
@Derayaa,2025-07-18T08:09:49Z,0,Ih kaget
@aldahliakusumadewi6154,2025-07-18T08:09:48Z,0,"Mba er buset kaget gua dah ini beneran dah😭😭😭yg kuatt y mba er walopunn gak bener jg sih,tp semoga kuat selalu sehat selalu utk mba er dan dedek bayik🫶🏻"
@CRITSAW_LEVELUP,2025-07-18T08:09:47Z,255,"We listen, we don't judge, tidak me-normalisasi, namun depresi / stress sangat menyakitkan, mari dengarkan beliau bercerita, ambil hikmah nya dan mari renungkan bersama"
@Nina.sty15,2025-07-18T08:09:47Z,1,Ini promo film g sih??
@ullymardiyah7767,2025-07-18T08:09:46Z,0,Ini beneran gk sihh
@iisnoermala2184,2025-07-18T08:09:44Z,0,Aku penasaran siapaa cwo nyaa mba errr apaa pcarnyaa yg skrngg buknnya bru jadian yaa ?
@rinalauw7757,2025-07-18T08:09:43Z,0,"I love you erika... Aku yakin kamu bisa dan mampu hadapin semua ini... Tuhan merangkul orang"" Yg mau bertobat😇😇🤍🙏GBU"
@Ravichapter,2025-07-18T08:09:43Z,0,"kadang gue juga pengen pergaulan bebas like that. tapi ges pikir pikir lagi dah 20 menit seneng2 resiko hidup hancur lebih tinggi, jadi gua gak take that a way"
@yasintaveraagustina9053,2025-07-18T08:09:42Z,0,"Big hug mbg er, semoga dilancarkan sampe lahiran, mbg er hebat, mbg er kuat"
@ArdanAja-k7x,2025-07-18T08:09:42Z,0,Respect kak👏👏👏
@WindadlySuciwinda,2025-07-18T08:09:41Z,0,Fans nya udh kecintan mbak er jadi gelap mata 🥹
@melindachristine6447,2025-07-18T08:09:39Z,0,Semoga lahiran lancar dan mentalnya kuat 💪
@IndahSilfanisa,2025-07-18T08:09:39Z,0,Pelukk jauh mbaa err😢❤❤
@chocobear9918,2025-07-18T08:09:39Z,0,Semoga promo film yaaa 😢
@gheaaprillia9269,2025-07-18T08:09:39Z,0,Vconk thanks udh jagain erika❤
@JokoAnwar-k4r,2025-07-18T08:09:38Z,0,Sp toh bpk nya?
@gabrielacikitaanakottapary630,2025-07-18T08:09:38Z,0,Leo ngelahirin leoooo kerennnnn
@Yory653,2025-07-18T08:09:32Z,0,Aku bangga sama erika......... apapun yg dilakukan itu hak dia baik burukny tergantung masing masing aj.Anakmu pasti bangg....tdk seperti saya
@dayuatulifeinsydney,2025-07-18T08:09:32Z,0,Sayang banget ya .. ngapain mau digituin Nggk pake kondoom ya jelaslah hamil
@sripujiati737,2025-07-18T08:09:31Z,0,Mungkin inilah cara tuhan utk menjadikan Karina mnjdi LBH baik wlau dr peristiwa yg TDK baik. Peluk jaluk Erika...km perempuan hbt♥️♥️
@tevatianiadella7365,2025-07-18T08:09:30Z,0,"plisss selama ini mba er mendem sendri, ngrasain sendirii itu ga gampangg salut bangett sama mental mba er dan keputusan nya buat ga nge gugurin tapi inget guys ini tetep salah ya 🥹"
@HeriBudiman-jf5ow,2025-07-18T08:09:29Z,0,Siapa cwo nyah woy
@desnarayyuri1758,2025-07-18T08:09:29Z,0,dj panda kah? 😢
@danielantonius8359,2025-07-18T08:09:29Z,0,Ini hamilnya sama ko brevy atau sama mantannya dulu?
@RecruitRespawn,2025-07-18T08:09:28Z,1,"sy pernah liat dia divideo lainnya membanggakan diri dengan sikap begajulannya loh seakan2 ""idup2 gue ini gmn gue dong mau ngapain aja"" dan lebih terkesan dia banyak bgt ngbungkus cowo loh  , trs skrng dia kyk gini . lah gmn ya ...😅"
@SenjaBiru-wy3du,2025-07-18T08:09:27Z,1,APAKAH ANAK DJ BERUANG KAH????😮
@YAYAKOH,2025-07-18T08:09:27Z,0,"LU YANG HAMIL DILUAR NIKAH KARENA SAMA-SAMA MAU DAN SAMA-SAMA ENAK-ENAK YAH SUDAH ANJIR 😂

KECUALI LU KORBAN PEMERKOSAAN ATAU RUDA PAKSA KAMI SIAP MENGAWAL 😅"
@NadiaPutri-p9w,2025-07-18T08:09:27Z,0,"Sepertinya laki laki itu si DJ itu ga sih? Soalnya erica bilang sering live dan sesudah putus pun dj itu suka sindir2 erica pdhl erica sendiri ga ada stetment apapun. Dan erica jg bilang ""kamu ga marah toh"" brarti kan org jawa ya lakinya dan DJ itu jg org jawa."
@ardi_tanjungofficial,2025-07-18T08:09:27Z,0,Cuma seorang pecundang yg gak mau bertanggung jawab atas apa yg telah diperbuat nya
@agungsubiyakto3982,2025-07-18T08:09:26Z,1,nunggu nama si laki-laki ini..
@AisSyah-f7u,2025-07-18T08:09:26Z,1,Siapa sih laki-laki d critakan mba er ini ya Allah kepo 😭
@RahmaHasibuan-go9yy,2025-07-18T08:09:26Z,0,Mbak Er😢
@rifkyachmadsungkar,2025-07-18T08:09:26Z,0,pergaulannya sudah melebihi batas efeknya begini mau agamanya apapun itu....apa lagi perempuan...
@rinasalsabila7347,2025-07-18T08:09:25Z,0,"Semangat mba er, doain aku cepat hamil.. insyaAllah 40org yang ngedoain akan lebih cepet dijabah doanya🥲"
@adehandayani4,2025-07-18T08:09:25Z,0,Si Erika temannya Fuji dah tau kan si Fuji biji mana. Kasihan pak haji g BS didik anaknya
@sariphidayat1466,2025-07-18T08:09:23Z,0,Aku yakin ko bravy bang yb selalu ada buat KA erica❤
@widyasucirahayu6280,2025-07-18T08:09:23Z,1,KAGETTTT BGTTTT😢
@albinayestv5138,2025-07-18T08:09:23Z,0,"Menurut aku secara pribadi. Gak ada yg salah dgn wanita hamil, melahirkan anak. Mau dia ada pasangan, mau dia single It's ok... Jgn terlalu dipikirkan expektasi orang2 tentang hidup kita. Emang kita minta duit ke mereka buat idup..

Dengan mempertahankan anak dalam kandungan, itu adalah cekpoint dalam hidupmu.. semesta akan mendukungmu...
Ga semua orang membencimu... !?Dan gak semua orang suka padamu juga,,, buat happy aja si... Kuatkan mental aja.

Aku malah gak respek ama yg suka sekali aborsi, kadang ada dgn sengaja dan sadar full nelantarin anak jg. wuuih benci banget aku... Karena aku suka anak2

Om ded bantu si Erika itu yg penjarakan mereka yg ngancam2 itu... Apa ada pasal khusus tentang perlindungan ibu dan anak... Biar dia tau rasanya...seberapa tinggi langit.

Liat itu DC, JC...santai aja ngakui dirinya hamil, beberapa orang emang menghujat saat itu. Tapi berjalannya waktu normal kok.

Erika kamu hebat, karena kamu hebat maka keturunmu juga hebat. Selamat sebentar lagi jadi Ibu, semoga sukses dan bahagia sampai lahiran tiba. GBU"
@devialfiyah32,2025-07-18T08:09:22Z,0,pengen peluk mbba err ❤
@yamazakurasister,2025-07-18T08:09:19Z,0,tau lah pusing. Pantesan cctv nangis2 itu karena hamil? Oh aja. Sehat2 deh sampe lahiran.
@dubinatorion6941,2025-07-18T08:09:19Z,0,"Untuk wanita, Jangan mau berhubungan badan sebelum menikah."
@devifitriyani4630,2025-07-18T08:09:18Z,0,Ini sama dj yg sebelumnya?
@yongkirosali5351,2025-07-18T08:09:17Z,0,Bukannya baru officially dengan V- conk??
@joryaugustinuspribadi5621,2025-07-18T08:09:15Z,0,"Ini tough banget, semua keputusan yang Erika buat, keputusan yang besar dan bijak dengan semua kondisi situasi yang di ceritain di awal podcast, walaupun memang sudah membuat kesalahan, tapi ini keputusan yang luar biasa hebat, memutuskan putus hubungan lebih baik dari pada di lanjutkan, karena pasti kondisinya akan lebih tidak karuan lagi, dan kalau Erika bilang mikirin soal karirnya ke depan, menurut gw kalau hubungannya itu di lanjutin, itu yang akan lebih memperparah karir nya. Jadi jangan pernah takut melangkah Erika, jangan khawatir, Tuhan selalu memperhatikan dengan langkah yang sudah di ambil, dan yakin akan selalu menolong, sehat selalu, dan kuat, sehat juga untuk baby nya sampai persalinan ,Amen 🙏🏻, God bless"
@alifesports3412,2025-07-18T08:09:15Z,0,ud pilihan dia
