Author,Published At,Like Count,Comment
@SaviraSavira-cm6ff,2025-07-17T07:33:50Z,0,Galyas Cok sadar gag sih
@nheisyaazalia4391,2025-07-17T07:33:03Z,0,singkat padat matahari di barat 😐
@Tsygokgokgyok,2025-07-17T07:26:06Z,0,No 5 gelap🗿
@User-frezy,2025-07-17T07:23:03Z,0,LoLL
@wannyzulita1287,2025-07-17T07:18:01Z,0,Mirip galyas  coy cewek nya yg pertama
@JuniatiAini-b7r,2025-07-17T07:14:33Z,0,Cowo susah di tebak 🤖
@RenoWibowo-zh4zv,2025-07-17T07:09:30Z,0,Pada kenapa sihh 😂😂
@gunturguntur8859,2025-07-17T07:09:30Z,0,"Yg pertama itu galyas gasihhh
Dan ke tiga artis"
@xyshfii,2025-07-17T07:07:07Z,0,jangan nangis😭😭
@TahuTukang,2025-07-17T07:05:14Z,0,"1. perempuan kaya kuda 
2.kehilangan ginja ku
3.janggan nangis 
4.dirundung wibu
5.matahari di barat"
@minji8550,2025-07-17T07:04:16Z,0,Mas itu mah kiamat mas 😰
@FathanFathir-n8m4c,2025-07-17T07:00:44Z,1,PeREmPuAn kAyA KuDA
@vivianachintya4325,2025-07-17T06:55:19Z,0,"Singkat,padat,di barat 😂"
@susianawati9230,2025-07-17T06:42:02Z,0,Aku Hilda 😊
@HUSNULAMIRULBINASROLMoe,2025-07-17T06:41:58Z,0,"nombor 4 paling lawak
hahaha"
@WINDAHAMIDAHHAMIDAH,2025-07-17T06:37:12Z,3,😂😂😂😂ngakkak skit perut
@muhammadirhaby5800,2025-07-17T06:37:07Z,0,Yang pertama lucu banget
@ayudewe1067,2025-07-17T06:33:11Z,0,Elu maunya kiamat apa gimana 😂
@andrypriyana80,2025-07-17T06:29:19Z,0,Emang bener perempuan kaya kuda?
@Nay-ws8jz,2025-07-17T06:26:05Z,0,Kehilangan ginjal ku😂😂
@lolaarmandlolaarmand1637,2025-07-17T06:25:12Z,0,Perempuan banyak kuda
@fauziah6575,2025-07-17T06:21:59Z,0,Di ulang ulang tetep ngakak banget yang terakhir 😂
@mawarmelati4137,2025-07-17T06:21:24Z,0,Hahaha 😂
@ahmadzul-gt,2025-07-17T06:15:51Z,0,Perempuan kayak kuda kocak sih 😂
@dhodysagara573,2025-07-17T06:12:37Z,0,Astaghfirullah BG di barat 😭😭
@KENZOMAULANASAOGI-v2w,2025-07-17T06:05:56Z,0,mana yang papa telponnnnnn papa telponnnn halo om bapakkku sudah tiada
@RisdaYanti-x1z,2025-07-17T05:59:38Z,0,Pagi matahari di barat serem banget
@RanaMahirah-y8z,2025-07-17T05:58:58Z,0,Pertama kak galyas ketiga kak avolia
@MarikGliven-x5g,2025-07-17T05:57:24Z,0,😂😂😂😂
@EkoSetiawan-xf4cc,2025-07-17T05:55:47Z,0,Ngakak perempuan kaya kuda wkwkwkw 😭🤩
@KeyraadresiaPutri,2025-07-17T05:53:37Z,0,Kuda😂?
@c.d.tchanel3924,2025-07-17T05:44:10Z,0,Yg pertama itu kak galyes ya 😊😊😊
@jennyrahma5297,2025-07-17T05:43:18Z,0,Goblok😂😂😂😂
@yessiregar-vj3od,2025-07-17T05:42:33Z,0,Agak lain memangnya bah matahari pagiku cerahku dibilangnya matahari Barat😂😂😂😂😂😂
@najwaazzhrasnt,2025-07-17T05:42:18Z,2183,the real cowo susah di tebak 😭🗿
@mradha3784,2025-07-17T05:41:34Z,0,Perempuan kaya kuda asli lucu banget 😂
@lintangbonita2272,2025-07-17T05:41:07Z,182,Sungguh menghibur... 😅😅😅🤣🤣🤣
@muniffauzi5026,2025-07-17T05:40:46Z,0,Nyambung banget yang no 4
@jumidadaa1105,2025-07-17T05:40:02Z,0,😂😂😂😂😅😅
@SitiZubaidah-w9p,2025-07-17T05:32:13Z,0,Salah maksudnya kuda😅😅
@SitiZubaidah-w9p,2025-07-17T05:30:08Z,0,Aku paling lucu haya susanti perempuan kaya kufa lucu banget njirrr😂😂😂😂😂
@reyvansyahputra-x3b,2025-07-17T05:29:25Z,0,"1.Perempuan kayak kuda😅😅😅😅

2.kehilangan ginjal kuuu😮😮😮😮

3.jangan nangis😂😂😂😂😂

4.dirundung wibu😂😂😂😂😂😂


5.matahari di barat😂😂😂😂😂"
@JajatAbot,2025-07-17T05:25:23Z,0,yang kedua itu lagu suster L aki ingat aku suka nonton
@AlfinNaufal-i6x,2025-07-17T05:12:21Z,0,Itu yang pertama kayak galiyas
@ArfinoNazril-i2f,2025-07-17T05:00:17Z,0,Bukannya Matahari Di Timur🤔🤔
@Rass-147,2025-07-17T04:54:35Z,0,Kalok matahari di barat kita kiamak
@daffabtsatama7355,2025-07-17T04:52:15Z,0,No 1 ada kak galyas 🎉🎉
@Dinkaaja,2025-07-17T04:51:01Z,0,"""JaNgAn NaNgIsSs""😭😭🗿"
@Syakiladungdung-k8j,2025-07-17T04:49:25Z,0,_-perempuan kayak kuda...-_
@VirnyAndini-f1i,2025-07-17T04:47:18Z,0,Yang pertama muka nya yang perempuan mirip kak galyas
@NailaSanaya,2025-07-17T04:46:35Z,0,Nomer 1 sumpah 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
@Koaci229,2025-07-17T04:44:56Z,0,matahari di barat 💀☠️ singkat padat kiamat🗿
@khalidabror5302,2025-07-17T04:42:51Z,0,Di pim dong
@dolphinsthamand6585,2025-07-17T04:37:26Z,0,Yg trakhir orang lg banyak beban di suruh nyanyi : jadi lah matahari terbit dari barat 😂
@fahrirevanza,2025-07-17T04:33:48Z,0,😂😂😂😂😂
@UmmiKulsum-e5p,2025-07-17T04:31:39Z,0,Berarti kiamat 😂
@putraperkasa0059,2025-07-17T04:30:02Z,0,Bangke semua lu... wkwkwkwk
@DelisaTiyasashila,2025-07-17T04:26:06Z,0,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
@AbiManyu-o1z,2025-07-17T04:21:04Z,0,Ngakak sampe gak bisa batuk😂😂😂😂
@MarshallRiwa,2025-07-17T04:20:53Z,0,Terakhir gelap anjirrrr🗿
@CilukBa-y6q,2025-07-17T04:14:19Z,0,Jangan nangis 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
@CilukBa-y6q,2025-07-17T04:14:06Z,0,Jangan nangis 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
@SatsatSatsat-u4n,2025-07-17T04:10:30Z,0,Yang aku denger ahzazusanti
@Rohman123-l1y,2025-07-17T04:09:37Z,0,🤣🤣🤣🤣
@rizqiano9063,2025-07-17T03:51:56Z,0,Gue malah no 3 yamg bikin ngakak😂😂
@motoholix,2025-07-17T02:47:06Z,0,No 2 sih plng kocak😂
@marcellamaharani1879,2025-07-17T02:25:07Z,0,pecah banget pass dirundung wibu 😂
@muhammadidan9819,2025-07-17T02:24:32Z,0,😂lucu haha
@fingkannusonu63,2025-07-17T02:15:11Z,0,Gak kuatt😭😭🤏🏼🤏🏼🤏🏼
@belsloveee,2025-07-17T02:14:09Z,1,Garing
@AlkhalifiAbidHaryadi,2025-07-17T02:07:23Z,0,😂😂😂😂😂
@BayuFebriyanto-m7c,2025-07-17T01:56:25Z,0,😆😆😆😆😆
@NelaSimarmata-e5s,2025-07-17T01:36:28Z,0,"Bagi ku prediksi skor 
1 perempuan kaya kuda 
2 matahari di barat 
3 kehilangan ginjal ku 
4 dirundung wibu 
5 jangan nangis 
5"
@smoot_heart4385,2025-07-17T01:20:14Z,0,"Ngepeeettt luhh pada..
Ngakak gakudah udah neh gw...
🤣🤣🤣🤣"
@AnisaYudha,2025-07-17T01:12:20Z,0,🤣🤣🤣🤣🤣😂🤣
@HamsterMonster2025,2025-07-17T01:08:47Z,0,Perempuan kaya kuda 🏇🏇🏇🏇🏇🏇🐎🐎🐎😂😂😂😂😂😂
@HondaSkupi,2025-07-17T01:06:21Z,0,kiamat donk!!!
@andhoy8621,2025-07-17T01:02:30Z,0,Matahari di barat😂😂😂 kiamat bang
@Clara69460,2025-07-17T00:58:43Z,0,😂😂
@fatihseptian6104,2025-07-17T00:58:24Z,0,Yang terakhir agak gelap coy....
@vans24434,2025-07-17T00:47:16Z,0,"makanya kalo orng lgi ngintip tu jangan di ganggu, ini malah di ajak nyanyi, nyleneh sekali jadinya 😭😭😭😭"
@djiwaindahraidalhadi7261,2025-07-17T00:34:36Z,0,Ampe nangis gw ngakak
@noermohamad5260,2025-07-17T00:18:07Z,0,No 5...dia pgn cpt kiamat😂😂
@JuragantelurBoss,2025-07-16T23:49:57Z,0,"Mmuaaachhh..... 
Aaaakhhh"
@jujucaby8540,2025-07-16T23:47:50Z,0,🤣🤣🤣
@farrasaufarazqabachtiar831,2025-07-16T23:18:54Z,0,Dengan yakinnya Abang nya bilang jangan nangis😂😂😂😂
@TatikKrustianah,2025-07-16T23:12:46Z,0,😂😂😂😂😂😂
@mayra8232,2025-07-16T18:34:18Z,0,Jangan claim itu lagu susanti ya.... Kerana itu p ramlee punya lagu tapi bukan susanti tapi cik siti indog² mau ngeclaim lagu orng
@JuminahAnto,2025-07-16T15:58:03Z,0,Harusnya perempuan banyak muda bukan perempuan kayak kuda hahahaha😅😂 dirundung ibu nggak tuh hahaha ngakak banget massa matahari di barat😅😅😅😅😅😅😅😂😂😂😂
@floralicia-h6v,2025-07-16T15:39:06Z,0,2 ngakak banget
@rendydjauhari6543,2025-07-16T15:02:20Z,0,Definisi gk pake pikir kata² apalagi yang matahari di barat wkwkwkwkwk
@Xy_laa07,2025-07-16T14:52:39Z,0,Ginjal ku nggk tuhh😅😅😅
@ElrafifSuseno,2025-07-16T14:09:34Z,0,Yang matahari  dibarat parah  woy
@Yenirafika1,2025-07-16T14:07:26Z,1,Salfok banget sama dirundung wibu😊
@Anggun-ce5yk,2025-07-16T13:57:45Z,0,Aya susanti... Prempuan banyak gaya...
@bethannsitanggang7764,2025-07-16T13:53:55Z,0,-u-
@atmadeva2394,2025-07-16T13:51:29Z,0,ih wibu💀💀💀
@AudriaBasuki,2025-07-16T13:38:59Z,2,"Lucu banget njirrr ampe gk berhenti ketawa kampret apalagi yang:
""aPa saLahku aPa saLah iBuku"" 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂"
@sitimahmudah1377,2025-07-16T13:35:02Z,0,No 1 sama 5 kocak banget
@NuriwayatiAjaa223,2025-07-16T13:32:28Z,0,😂😂😂😂😂😂😂😂😂
@annawong1995,2025-07-16T13:17:06Z,0,Yg no dua aku bgt😅😅😅
@NURlaeliAnawiyah,2025-07-16T13:15:36Z,0,Yang telakir lucu banget sama yang dirundung wibu
@imaelhaq1571,2025-07-16T13:09:00Z,0,Pagi ku cerah ku matahari di barat ku gendong amal ku menuju surga 💀💀💀💀💀💀💀💀💀💀💀💀💀💀
@inasetiani1893,2025-07-16T13:07:38Z,1,Aya susanti= perempuan kaya kuda
@intanamri1008,2025-07-16T12:50:47Z,1,Perempuan kaya kuda 🐎😭😭😭😭😭
@kenrahina9938,2025-07-16T12:34:45Z,0,Itu galyas kah
@xyz_Sofia,2025-07-16T12:24:48Z,1,Anjng bngt sumph bikin ngakak 😭🤣
@emmanuelguang5437,2025-07-16T12:20:01Z,0,bukan kuna tapi muda
@Mutsuki-z7q,2025-07-16T11:59:38Z,0,Sakit perut aku🤣🤣🤣
@MauludinMalongi,2025-07-16T11:49:05Z,0,Semoga nggak terjadi😢
@suhernawati8597,2025-07-16T11:31:57Z,1,Video pertama kak galyas lucu banget 🤣🤣🤣🤣🤣 bentar perasaan kak galyas gak pernah bikin video itu . Itu di akun YouTube atau Tiktok bingung 😕😕
@earlisfirdayanti882,2025-07-16T11:24:47Z,0,fikss ga ada bedanya sama nuaiman
@mohammadnouvalalfarel1573,2025-07-16T11:18:44Z,0,aku kehilangan ayahh😞😞
@ManusiaIreng-Gw,2025-07-16T11:09:44Z,1,Matahari dibarat... Waduhh bg gk bahaya ta
@AnipAnip-p3t,2025-07-16T10:53:18Z,1,😂😂😂😂😂😂😂
@yeremiahutabalian1894,2025-07-16T10:46:53Z,1,Penghuni jam 3 pagi 🤣 😭
@zaskiaalmira8074,2025-07-16T10:38:05Z,0,Perempuan kayak kuda 😂😂😂😂😂😂
@SitiNurjanah-b6w,2025-07-16T10:33:17Z,1,Ngakak semuanyah
@WahyuSabilal-qo3sd,2025-07-16T10:23:50Z,7,Lagu paling lucu nomor 1 sama nomor 2 lucu banget anjir lah aku lagi makan soto tapi sotonya ambil gara-gara nomor 1 sama nomor 2 😅😅😅😂😂😂😂😂😂
@nandatasya8870,2025-07-16T10:20:11Z,1,Kalau matahari dibarat kiamat lah
@michaelbrandon2317,2025-07-16T09:44:50Z,1,Matahari di barat berrati kia### hahahah
@MedaWati-t1k,2025-07-16T09:40:26Z,1,Pernah banget pembantu ku aku lagi nyayi menagis lah malah jawab jangan nagis
@gisela22gisel7,2025-07-16T09:21:30Z,1,Itu kak galyas gasi
@CiciPonsel-u9r3x,2025-07-16T09:16:32Z,1,Ada kak galyas
@rini_cu20,2025-07-16T09:03:32Z,0,"Ke tiga: aku punya pertama lagu. Tajuk: jiwa bersedih
Aku punya pertama lagu di like 
👇"
@RehanReyhan-dg1dt,2025-07-16T08:59:18Z,1,No 5 lagi ngintip apaan
@KhairaKhaira-r7z,2025-07-16T08:51:07Z,2,pagi ku cerah ku matahari di barat ku gendong tas merah ku di kiamat😢😢😢
@AureliaisnaNurrohmawati,2025-07-16T08:48:51Z,1,Asikin aja🗿
@DilanAlfarisky-c1d,2025-07-16T08:48:24Z,1,Anjayy matahari di barat 😂😂😂😂😂😂😅😂😅
@PidariArsyad,2025-07-16T08:47:40Z,1,Kan temen gw ikutan matahari di barat
@DewiYanti-vy4po,2025-07-16T08:42:50Z,5,"1. 😂😂😂😂😂😂😂😂😂😂😂😂
2. 😂😂😂😂😂😂😂😂😂😂😂😂
3. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
4. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
5. 🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂"
@nandoprasetyo6220,2025-07-16T08:41:31Z,1,😂😊
@diandra_aninditha,2025-07-16T08:35:19Z,0,Garing
@MiminImoet-p5g,2025-07-16T08:34:40Z,1,Ya ga salah sih orang nya😅😅
@MuzDalifah-o6x,2025-07-16T08:06:42Z,0,Aku pernah nari pagi ku cerah ku ❤❤❤
@saripahipah5141,2025-07-16T07:57:30Z,0,yang ke lima lucu bener jir 😂😂😂😂😂😂😂😂😂😂😂
@Hasanah1234-t6q,2025-07-16T07:54:14Z,32,yang aku buat ketawa yg pertama ngakak 😂😂😂😆🤣🤣
@salmasatirah3933,2025-07-16T07:52:11Z,0,Ngakak bener ampe nyesek deh 😂😂😂
@KeyshaFarma,2025-07-16T07:49:46Z,0,𝗜𝗻𝗶 𝗴𝗮𝗹𝘆𝗮𝘀 𝗯𝘂𝗸𝗮𝗻 𝘆𝗴 𝗽𝗲𝗿𝘁𝗮𝗺𝗮
@capydenris,2025-07-16T07:48:47Z,1,Aku sedih banget babak aku dah di surga yang tenang dan gak pusing lagi 😢😢😢
@capydenris,2025-07-16T07:47:43Z,7,"Babak ku dah di surga yang tenang
😢😭😭😭😭😭😭😭😭😭😭😭😭😭😢😢😢😢😭😭😭😭😭😭😭😭😭😭🥺🥺🥲🥲😢😢😥😥🥶🥶☠️😿💙💔 Enak ya kalian masih punya babak aku dah endak atek lagi 😢😢"
@IsroiyahBunyamin,2025-07-16T07:42:15Z,0,"""menangislahh "" 
"" Jangan nangisss"""
@FinanHaris37,2025-07-16T07:41:07Z,0,Yg petama ad kak galyas
@Muhammaddzaki-q5y,2025-07-16T07:29:19Z,0,"G ada ini kah ""tak ada yg mau jadikan aku tuk jadi penggemar m u"""
@fansmagic-y8t,2025-07-16T07:15:31Z,0,Pertama itu kak galyas ya
@Kai_Z_MLBB,2025-07-16T07:12:02Z,0,Yg terakhir gelap sih
@gxciflix9131,2025-07-16T07:10:08Z,1,Udah sering nonton ini kok tetap ngakak yaah😅😅
@zalenabil,2025-07-16T07:09:04Z,0,Ternyata belom siapa aku kehilangan ginjal ku wkwkwkkw😂😂😂😂😂😂
@GiyantoAyam,2025-07-16T07:04:08Z,0,Bagus❤❤❤
@jajangmulyana5241,2025-07-16T07:00:43Z,0,Nomer 1 bukannya kak galyas
@HanafiMuhammad-y8b,2025-07-16T06:53:38Z,0,"Sama mama suruh nangis😢
Tapi sama ayah jangan nangis😂"
@NexenD-YT,2025-07-16T06:53:04Z,0,pagi ku cerah ku matahari di barat ku ingin sekali tobat tapi telat 😂
@aliceyaa,2025-07-16T06:45:41Z,0,"""jangan nangis""🤣🤣😭😭😭"
@JaviraAndini,2025-07-16T06:41:42Z,0,😂😂haha semuanya lucu
@Zahiranurhikmah-x6u,2025-07-16T06:40:27Z,0,Nomor 1 kak galyas
@nurhayatiyati1909,2025-07-16T06:40:17Z,0,Matahari di barat. Hari kiamat 😂😂😂😂
@PutriNauraSahda,2025-07-16T06:35:30Z,0,Yang pertama kyk galyas
@huhahua.,2025-07-16T06:33:57Z,0,yang nomor 1 ceweknya mirip kak galyas gk sih?
@NabilaNabila-i3u,2025-07-16T06:31:55Z,0,Iya kayak kak galyas
@FFD-o9f,2025-07-16T06:28:59Z,0,"Yang terakhir kayak lagu yang selalu kunyanyikan tapi agak panjang dikit 
Lagu:
PAGIKU CERAHKU MATAHARI DI BARAT AKU MAU TOBAT TAPI DAH TELAT 
😂😂😂😂😂😂😂😂😂😂 GIMANA LAGUNYA BAGUS NGAK"
@nailasyifarabbani835,2025-07-16T06:17:08Z,0,😂 ngakak baget
@ZerlinFelis,2025-07-16T06:15:45Z,2,Nomer 1 yang perempuan mirip kak galyas gak sih
@KinarWaru,2025-07-16T06:00:07Z,0,anjir galyas cokkkkkk
@indrabdmjeruk,2025-07-16T05:46:48Z,0,Mudah bang bukan kuda HAHAHAHA 😂
@Gibran_8G,2025-07-16T05:38:19Z,95,Wkwkwkkwkw sampe nonton bsrkali kali😂😂😂😂
@VayrelHibanes,2025-07-16T05:31:24Z,59,"No 4 nyambung banget 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🗿
No 5 matahari di barat kiamat 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🗿"
@mutiaracm7210,2025-07-16T05:27:42Z,0,Matahari di barat.auto panik😂😂
@Inarawiwinn,2025-07-16T05:26:12Z,14,Yang pertama ngakak bangettttttt🤣🤣🤣🤣🤣🤣🤣🤣🤣🤩🤩🤣
@AbdHavid,2025-07-16T05:23:56Z,0,Ngank betat😂😂😂😂😂😂😂
@shaylendrashaylendra5,2025-07-16T05:20:36Z,0,yang ke dua lagunya buat kamboja
@HenniCenatcenut,2025-07-16T05:20:13Z,0,No 3 lcu😂
@akusaya571,2025-07-16T05:06:51Z,0,Kayak kuda🤣
@DetiKarwati-o1w,2025-07-16T05:02:35Z,0,Yg perempuan kaya kuda kak galyas bukan
@HadrohAlMadinah,2025-07-16T04:58:20Z,0,yang pertama kaya kak galyas gak sih
@Nisa_chennel21,2025-07-16T04:53:16Z,0,Kalau matahari di barat berarti kiam*t
@KeigoZidan,2025-07-16T04:51:01Z,890,"Bagi ku prediksi skor 
1... perempuan kaya kuda
2... matahari di barat
3... Jangan nangis 
4... kehilangan ginjal ku
5... dirundung Wibu"
@AchaAndhara,2025-07-16T04:43:38Z,0,lah kak galyas
@suryajailani3135,2025-07-16T04:39:58Z,0,Buset menangis jangan nangis
@Dapa-t3t,2025-07-16T04:39:52Z,0,"~ menangislah~
'Jangan nangis' 🗿🗿"
@KikiRizky123,2025-07-16T04:22:54Z,0,Sumpah kocak banget sumpah sampai batuk batuk gua😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
@MamanMan-q7e,2025-07-16T04:12:04Z,0,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
@AbdulHafizIbrohim,2025-07-16T03:58:57Z,0,Yg pertama kayak kak galyas
@rinaapry,2025-07-16T03:37:19Z,0,3. 😂😂
@mutiaraistna,2025-07-16T03:31:12Z,0,Yang pertama galyas bukan ya
@sugianto3897,2025-07-16T03:21:15Z,0,Dirundung wibu anjay😂😂😂😂😂
@alwayssmy_fanss00,2025-07-16T03:13:50Z,5,Yang terakhir paling parahh sihh
@alwayssmy_fanss00,2025-07-16T03:13:31Z,1,No 5 paling ngakakk ang¹⁰⁰
@DiandianAdam,2025-07-16T02:55:33Z,0,Matahari di barat😂
@endrocahyoto9717,2025-07-16T02:54:52Z,0,itu mirip galyas
@AhmadKamil-q5k,2025-07-16T02:43:35Z,0,Perempuan kayak kuda nggak tuh😂😂😂
@ZahraMaulida-s3y,2025-07-16T02:41:38Z,28,"Matahari di barat 

Kiamat woii☠️💀"
@QueenTheblack,2025-07-16T02:36:49Z,0,"Matahari di barat,,, kiamat😂"
@faizahnurpuspita5659,2025-07-16T02:34:12Z,0,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
@Piepietmessina,2025-07-16T02:31:58Z,0,Eh buset😂
@normadino3489,2025-07-16T02:26:26Z,0,Ko perem
@morynnaeka,2025-07-16T01:24:14Z,0,😂😂😂😂
@Nyomanwisada-l8i,2025-07-16T01:18:35Z,0,"Lahh aku tinggal di barat,🗿🗿"
@ayramysha2718,2025-07-16T01:17:29Z,0,Yng pertama kok ky galyas ya?? 😭😭😭
@juliani4684,2025-07-16T01:06:50Z,0,Sampai ngakak
@juliani4684,2025-07-16T01:06:28Z,0,Lucu banget sampe ngaki
@YanDuriawan,2025-07-15T22:55:35Z,12,Wih  kehilangan  ginjal  weeeeeeeeeeee😂😂😂😂😂😂😂😂😂😂😂😂😂😂
@OlakDungket-o6j,2025-07-15T21:22:14Z,0,Bangke.. yg terahir udah kiamat aja cok
@GaganAgustiawan,2025-07-15T21:20:13Z,0,garing semua anjir jadi ilfiel
@AbihanBihan,2025-07-15T16:30:16Z,0,Yang ke lima gelap ya
@mustopa-q7s,2025-07-15T14:50:03Z,0,Ngakak banget pas nomor 1 sama nomor 2
@Leo_ajah25,2025-07-15T13:59:15Z,0,Harusnya matahari di nomor dua lucu kali cok😂😂😂😂😂😂😂😂😂😂
@Arkan-p8m,2025-07-15T13:53:58Z,0,Aku salfok yang dirundung wibu😂😂😂😂😂
@MuhammadZaini-v1w,2025-07-15T13:53:43Z,57,No 3 mentaliti gak suka nyanyi 😂😂😂
@Arkan-p8m,2025-07-15T13:53:20Z,0,Eh aku di Jawa Barat di kota Bogor kok disebut kota hujan ya harus nya gak disebut kota hujan soalnya kan ada di barat kan barat itu terbitnya matahari
@Susanti-k3n,2025-07-15T13:17:22Z,0,Nama aku putri Susanti 😂
@simplyrossa,2025-07-15T12:59:19Z,1,Wkwkkwkwkwwkk
@mistawila5531,2025-07-15T12:21:30Z,2,🤣🤣🤣🤣🤣🤣🤣🤣
@BilalNabihan-r2g,2025-07-15T09:38:08Z,241,Ngakaknya sampe surga 😂😂😂🤣🤣🤣🤣🤣🗿🗿
@BilalNabihan-r2g,2025-07-15T09:37:30Z,1,😂
@BilalNabihan-r2g,2025-07-15T09:37:25Z,1,Ketika gua bilek🗿
@ELVISBHI,2025-07-15T09:36:21Z,0,"Sumpah konten lo tuh kayak spin di ✌𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗✌… gak ketebak, tapi ending-nya nagih!"
@DilkhushKumar-jp7ss,2025-07-15T09:36:20Z,0,"Nyimak podcast katanya biar pinter. Eh, gue malah pinter cari cuan sambil buka 𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗!"
@MarcuslalremmawiaPachuau,2025-07-15T09:36:03Z,0,Kamu tuh kayak hadiah harian dari ✌𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗✌… selalu dinanti!
@AadeshTandale,2025-07-15T09:36:03Z,0,"Tiap muncul, vibes kamu tuh kayak cuan masuk… 𝑷𝑺𝑻𝑶𝑻𝑶𝟗𝟗 banget!"
@SandipYadavSandipyadsv,2025-07-15T09:36:03Z,0,Bentar-bentar... ini kamu cakep beneran apa efek dari spin beruntun ✌𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗✌?
@Mrbeitz,2025-07-15T09:36:03Z,0,Kamu tuh cakepnya gak adil… kayak akun 𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗 yang menang terus padahal baru login!
@ShahfrozKing,2025-07-15T09:36:03Z,0,"Cakep sih, tapi masih kalah dikit sama saldo 𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗 pas ditarik full 😎"
@StunChou-l3i,2025-07-15T09:35:13Z,0,Mukamu tuh mirip 𝑷𝑺𝑻𝑶𝑻𝑶𝟗𝟗... tiap muncul bikin rame!
@MajidKhanArif,2025-07-15T09:35:13Z,0,Senyummu tuh kayak tombol withdraw di ✌𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗✌… sekali liat langsung pengen pencet!
@TOMANDJERRYTOMANDJERRY-k1x,2025-07-15T09:35:13Z,0,"Bilang aja kamu pinter nyari cuan, soalnya cakepmu tuh kayak saldo 𝑷𝑺𝑻𝑶𝑻𝑶𝟗𝟗: makin hari makin naik!"
@arjun_rj.19,2025-07-15T09:35:13Z,0,"Serius, liat kamu tuh kayak spin 𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗... gak pernah bosen dan selalu bikin senyum!"
@Karisma189,2025-07-15T09:29:00Z,0,Itu kak galyas gak sih
@shohibulbariq3,2025-07-15T08:50:04Z,181,Yang terakhir parah banget sih😂😂😂😂
@FatkhulirsyadKj,2025-07-15T08:39:15Z,0,Galyas njir
@Ligusmuhamadligusmuhamad,2025-07-15T08:00:55Z,3,yg nomor 1 itu kirain galyas
@Ligusmuhamadligusmuhamad,2025-07-15T08:00:39Z,0,yg nomor 1 itu kirain galyas
@DoniZzz-pr9cw,2025-07-15T07:51:54Z,0,Lah kok perempuan kaya kuda sih🤣🗿🗿🗿
@arisiirmayanti5483,2025-07-15T07:33:26Z,0,Dirumdung wibu 🤣🤣🤣🤣🤣
@AnjarSetya-z6f1c,2025-07-15T07:10:42Z,0,Ginjal ku dan jangan nangis
@afifahmahendi5105,2025-07-15T06:53:33Z,1804,Matahari di baratt😂😂😂😂 ahahahahahahh
@herisetiawan9723,2025-07-15T05:55:21Z,0,Di ulang ulang tetep ngakak😂😂
@ImeldaPutri-p4l,2025-07-15T05:52:32Z,0,Gue ngakak bgt😂😂
@NovitapeniAmbarsari,2025-07-14T15:39:26Z,0,😅😅😅😅😅😅😅
@KenziNarendra-h8o,2025-07-14T11:31:43Z,0,Yang paling lucu ke 2😂😂
@bayuriswono273,2025-07-14T04:10:58Z,0,Janjok🎉😂😂😂😂😂😂😂
@AsriAjah-p9j,2025-07-14T02:46:32Z,8,Jangan nagis😂😂😂
@Nurmaeni-l5e,2025-07-14T02:44:52Z,2,Kaya kuda...bjirrrr😂
@HiburanFiqi-m4s,2025-07-14T02:38:53Z,1,😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣
@albisyai.a,2025-07-14T02:23:23Z,2,Emmg bnr sih bang perempuan kyk kuda 😂
@ALBOY05ALBOYBUDAKONETAP,2025-07-14T01:17:07Z,2,😂😂😂😂😂
