Author,Published At,Like Count,Comment
@imamfajri1684,2025-07-16T13:10:48Z,0,Percayalah org dengan background yg jelas sehingga punya tnggung jwab keilmuan bukan  influencer yg asbun. Plis pilih2 informasi
@kimtannie13,2025-07-16T13:05:03Z,0,teh tawar?
@IsrahOmpu-hk8bk,2025-07-16T12:20:38Z,0,"Ini sudah di ajarkan di konten Dolewak, kalian bisa tau tentang organ tubuh manusia dengan menonton konten dia ❤"
@STEVANUSGameDev,2025-07-16T12:16:49Z,0,Jadi saya makan selalu minum ocha panas itu bakal sakit gitu?
@Hylkzzz,2025-07-16T12:03:36Z,0,Apa enaknya abis makan minum teh ? Apalagi teh manis bikin enek
@YantoRus-x4s,2025-07-16T12:03:30Z,0,Aku minum air 30 menit setelah makan.
@AsepHadi-g9d,2025-07-16T12:01:29Z,0,Apapun makanan nya minum nya tetap cap orang tua 😂😂😂
@Natachaimeow,2025-07-16T12:01:16Z,0,Bang Soleh ini kan?
@astu-z9v8f,2025-07-16T11:59:14Z,0,Kalau air jeruk boleh gak?
@hendys922,2025-07-16T11:55:41Z,0,Tpi teh kan jga di serap tubuh
@agusbudiantara-g5m,2025-07-16T11:51:26Z,0,Pake besi apa itu
@blackhiddenface123,2025-07-16T11:48:28Z,0,Kata temen gw klo minum teh ama kopi bakal mendem 🗿
@salsadespiani4749,2025-07-16T11:41:51Z,0,"selain teh, kopi juga, aku jg stelah tau itu pas sma sampe skrng udahh jarang minum teh sehabis makan karna sayang aja kandungan nya ilang wkwkwk"
@aipman888,2025-07-16T11:41:31Z,0,"Kakek nenek ane umurnya sampe ga tau berapa, sepanjang hari nge-teh (hampir tidak minum air putih) sedari muda nge-teh, ilmu kesehatan itu kompleks dan sangat personal (case by case) ga bisa disamaratakan sesuai panduan textbook 😅"
@Atituuhhatiteehhganteng,2025-07-16T11:40:48Z,0,Waduh q klo makan diluar selalu pesen esteh tp dirumah ya air putih biasa😂😂
@gilangimamsahara2396,2025-07-16T11:39:59Z,0,Lebih baik VALID aja Dok...lebih tegas... Jangan GANTUNG
@wongpandai,2025-07-16T11:31:34Z,0,"kl minum teh sesekali setelah makanan gamasalah, toh cm zat besi , protein vitamin tetap terserap full"
@dindaridhani9351,2025-07-16T11:26:32Z,0,Apapun makanannya minumnya teh botol Sosro
@relaxing9267,2025-07-16T11:20:35Z,0,"""Apapun makan nya minum nya teh botol suroso""
Berarti harus direvisi ya ?"
@kereyfia,2025-07-16T11:08:45Z,0,Coba ke bengkalis pastu nanya mereka
@sinbadnotbad,2025-07-16T11:00:58Z,0,"Nah ini harusnya disebar pemerintah cina buat wargnya, karena mereka itu dikit dikit teh minumnya, makan apa aja minum teh"
@highstudentproduction8195,2025-07-16T10:54:58Z,0,Sebagai Penikmat Air Putih gw senang 😂
@he_fu_shen,2025-07-16T10:42:48Z,0,"Om imol woi, tetangga gw😭😭 kok bisa ketemu 😭😭"
@bangunansejati9966,2025-07-16T10:37:47Z,0,Qta jangan joget2 ga guna
@IFNXN30,2025-07-16T09:46:14Z,0,Sdh tau 😅
@singgihsunaryo4976,2025-07-16T09:33:40Z,0,Pernah baca di jurnal medis duluu yh teh itu  mengganggu proses pencernaan kalau diminum habis makan ..... jd kalau mau minum teh jangan pas udah makan. Tunggu dulu sabar di jeda 1 jam atau 2 jam
@reyhanghazaldi,2025-07-16T09:20:56Z,0,AIR ES for the win😂😂
@tubagus2200,2025-07-16T09:20:10Z,0,"terserah gua, emang nyawa gua lu tanggung ? 😂"
@OmAgusMistah,2025-07-16T09:14:05Z,0,"air tawar ada mineral nya pak bukan g ada apa apanya.
kan kata le mineral ada manis manisnya nah itu ada mineral yg terkandung.
ada kok air tanpa mineral sama seperti garem yg di kasi yodium jdlah garam beryodium tp ada garam yg pure tanpa yodium"
@AdamMuhammad-gf2fm,2025-07-16T08:59:33Z,0,Dilawan nya pake Vit C (asam askorbat)
@rusli9154,2025-07-16T08:55:02Z,0,Gua klo makan di warteg selalu di kasih teh anget 🤣 gmna niih duh😅
@ArdanDanang-hf5fx,2025-07-16T08:52:33Z,0,Bang ada fakta lagi bang yg ga semua orang tau yaitu katak tidak bisa loncat ke belakang
@byme5756,2025-07-16T08:38:57Z,0,Yah air putih emang paling bener sih😂
@wellwellwell-3,2025-07-16T08:31:59Z,0,"lah, tiap abis makan ayam geprek selalu minum es teh, masih aman aja"
@VanzrayGx,2025-07-16T08:28:33Z,0,"Gw juga mao kasih tau hal yang sangat berguna
Kalo minum kopi jgn di campur sianida karena berbahaya"
@KanvasGatal,2025-07-16T08:01:47Z,0,"Oh, sains"
@Maf1oso767,2025-07-16T07:53:58Z,1,Apakah zat besi itu zat dri besi🤔
@BrayenIrawan-fp2zc,2025-07-16T07:43:29Z,0,Sudah terbiasa kalau makan nasi minumnya teh es apalagi cuaca panas........beehhhhhh nikmatnya sampe ke tetes terakhir
@bambangcyrus4329,2025-07-16T07:17:35Z,0,"Kecuali makanan nya gak mengandung gizi, kek snack😂"
@kujuviland8413,2025-07-16T07:14:02Z,0,ilmu dasar nih di matkul gizi
@ernapamera,2025-07-16T06:54:15Z,0,Bg kok muka mu boros bgt sih anjir.
@DewaGamersOfficialshort,2025-07-16T06:41:26Z,0,"Kalo manusia perlu zat besi, berarti makan besi ga apa apa (bercanda doang)"
@glpam,2025-07-16T06:40:16Z,0,"Dok aku mau tnyaa,, ini pernah denger 
TANIN itu ngiket Zat Besi yang ada di tumbuhan 
Tapi gk bisa ngiket yang dari Hewan 
Mksdnya gini , klo ente Vegan , itu akan bermazalah saat minum teh 
Tpi klo kota juga makan daging dagingan dll itu gk ngaruh 

Itu bener gk sih"
@NixcelineParfume,2025-07-16T06:33:43Z,0,"kalo menurut gw sih boleh aja minum teh abis makan, asal jangan dimakan juga gelasnya"
@fachrezadhafiarhab2536,2025-07-16T06:27:20Z,0,Alamak ada zat besi 😋
@NOOB99992,2025-07-16T06:06:52Z,0,Yang bener itu abis makan jangan langsung tidur/rebahan
@kino6176,2025-07-16T06:06:21Z,0,Abis makan ya minum air putih simpel aja karena netral
@JosiPrabowo,2025-07-16T05:44:14Z,0,Sikumis Mulyono 😂
@fidunthebutton,2025-07-16T05:37:28Z,0,"kalo teh yg diminum ujung-ujungnya bakal jadi urine yang adalah sisa sisa makanan yang ga berguna untuk kita,berarti zat besi diserap pulak sama tubuh kita, katanya tubuh kita perlu zat besi, logika dasar aja ga masuk 😂"
@dimasopfp,2025-07-16T05:30:59Z,0,"Teh menghalangi penyerapan zat besi, sedangkan vitamin C mrmbantu penyerapan zat besi.... Jadi kalian minumnya lemon tea wkwkwkwk"
@HerminYuliati-b2f,2025-07-16T05:30:22Z,1,❤️
@CatraDaniswara-yi3xw,2025-07-16T05:26:19Z,0,aman saja gausah pusing apapun makanannya minumnya teh botol.......!
@ajisaptaprasetya9345,2025-07-16T05:02:28Z,1,Teh yg nyerap zat besi bakal diserap lagi sama tubuh ga si dan sampah2 nya baru keluar dari urin ?
@Rayyanisa8230,2025-07-16T04:55:25Z,0,Dan anehnya disemua tempat makan indo jualnya kebanyakan teh buat nemenin makan😅
@BayuRizkiChannel,2025-07-16T04:28:32Z,5,"Kesimpulan nya ""zat besi tidak terserap dengan baik kalau minum teh langsung ketika makan atau sesudah makan""."
@fikShing,2025-07-16T04:09:42Z,2,Terima Ilmu nya ga usah banget kritik. ilmu ini bagus loh
@stardust8796,2025-07-16T03:43:57Z,0,Teh botol Sosro 📉
@NickySatria-r9w,2025-07-16T03:19:42Z,1,Muka nya mirip mas amba + jarwo 😅
@MuhammadSultanAntasari,2025-07-16T03:08:54Z,6,"Kalau setahuku, katanya dokter tirta nggak apa-apa minum teh habis makan dengan syarat tidak dalam kondisi:

1. Kekurangan hemoglobin atau anemia
2. Kebutuhan zat besi tubuh tidak tercukupi

Untuk sisanya saya lupa. kalo kalian nggak percaya nggak apa-apa juga. Saya cuman ngasih tau opini dokter tirta aja, semua kembali ke diri masing-masing."
@haryantolionel9587,2025-07-16T02:43:41Z,0,intinya orang jelek pake baju apapun akan tetap terlihat jelek😂😂😂😂😂
@SeptianiSanti-jw2qn,2025-07-16T01:54:19Z,0,Disarankan dr tirta jgn minum teh stelah mkn
@nawsp-u5f,2025-07-16T01:01:57Z,0,"Gue pernah baca ini di suatu Majalah wanita. Udh tahu dari kecil, cuma ttp aja gue ngeteh & ngopi 😂😅"
@budimansyah4875,2025-07-16T00:41:20Z,0,"Keren nih fakta yang disampaikan bang mulyono, langsung valid with note"
@Pandangansejuk,2025-07-16T00:34:01Z,0,alamak gua abis makan langsung ngeteh ini
@Eraaa2399,2025-07-16T00:28:56Z,0,Bowthie
@BudiSpeed-r3z,2025-07-16T00:05:36Z,0,Banyakin uang DIKOI55 jangan banyakin minum
@Keppins,2025-07-15T23:51:57Z,191,"Buat kalian yang mikir Orang China / Jepang yang minum teh waktu makan, tapi negara nya tetap maju. Itu beda ya guys, karena rata rata yang orang Indonesia minum itu Black Tea, sementara orang Jepang / China minum Teh Hijau yang lebih sehat."
@zuhalazhar2539,2025-07-15T23:40:16Z,0,Inilah alasan klo gw makan di warteg gk pernah pesan minum teh gw selalu minum  jeruk panas/es
@sweetgvrl,2025-07-15T22:58:30Z,0,"Ada lagi nih, berdasarkan pengalaman ya. Untuk kamu yg pnya anemia, lebih baik kurangin minum teh dan kopi dan hindari minum teh /kopi dengan makanan berat"
@pakissekali4946,2025-07-15T22:03:49Z,37,Fakta yang paling berguna buat saudara/saudari muslimku.. Jangki lupa shalat.
@roysitohang2,2025-07-15T20:49:29Z,0,gak pernah makan berat minum nya teh😭😭😭apa cuman aku..yg gak suka minum teh dan kopi
@Red4rose,2025-07-15T20:00:08Z,0,"Ayo lah, abis makan minum air putih tu nikmat banget rasa nya"
@roxychwaaann,2025-07-15T18:32:17Z,0,anjay cimumulmemew
@netizen1654,2025-07-15T18:01:03Z,0,saya abis makan udud
@charlessxavier7830,2025-07-15T17:56:46Z,0,Fakta: Olah raga pembentukan otot bisa membantu mencegah diabetes.
@uwucioo8932,2025-07-15T17:55:25Z,298,"aku mahasiswa gizi semester 4 tapi emang diajarin kalo Teh itu mengandung zat tanin dan itu memang menghambat penyerapan Zat Besi, jadi sebaiknya minum air putih aja atau Minum yang mengandung vitamin C seperti jus jeruk."
@jackjetjoe9445,2025-07-15T17:29:45Z,0,"Sy blm pernah konsul ke dokter. Cuman,, klo kebanyakan minum teh, sendi"" bakal linu"". Klo sudah begitu sy stop dl minum tehnya."
@aldisatriya5939,2025-07-15T17:08:46Z,0,Mah maido
@asunkuerens,2025-07-15T16:53:02Z,0,Brarti.. Iklan brand teh ± 30thn lalu.. asu emang..
@boy-xm8vk,2025-07-15T16:34:00Z,0,"Lhaa..... Makan dimana aja selalu ditawarin teh, kayaknya wajip dah setiap rumah makan ada teh tawarnya, lah malah dilarang? Bijimana ini."
@hendrylie2974,2025-07-15T16:33:08Z,1,"Info. Tergantung jenis teh. Teh KL kafeinnya tinggi, bener. Tp hrs di ingat semua ada plus minus. KL mau netral ya air putih.
Ibaratnya minum teh ada minus -1. Tapi ada juga positif nya +2-4 point. 
Yg pasti jgn ada asam lambung/maag aja 😂"
@janjang_widoyoko,2025-07-15T16:32:05Z,0,"Fakta yg berguna adalah cowok jangan joget-joget atau menyerupai wanita.
Ok mul?"
@pedrotavares1197,2025-07-15T16:19:50Z,0,Aq é Brasil calai
@Ribiutremix,2025-07-15T15:59:26Z,0,biasanya kerasa kayak mual abis makan minum teh
@akmalgans2309,2025-07-15T15:47:37Z,15,"Berarti iklan ""Apapun makanannya, minumannya teh sosro! "" itu gak valid dong"
@effakrisma,2025-07-15T15:30:33Z,0,"Kalau gw sih biasanya 2 tahun setelah makan itu, baru minum teh"
@HasimKhan-x4f9q,2025-07-15T15:18:24Z,0,Lancar lancar bang salam Jepe ⭐𝑲𝒀𝑻4𝑫⭐
@Sumankumar-o2w7p,2025-07-15T15:18:24Z,0,Gw paling demen gas di ⭐𝑲𝒀𝑻4𝑫⭐ wkwkwkww seru. Harus sering2 sih ini mah auto jepey!
@LoganathanLoganathan-b5e,2025-07-15T15:18:24Z,0,Terpopuler ⭐𝑲𝒀𝑻4𝑫⭐Member baru pasti jepee❤
@MarimuthuRaja-u3f,2025-07-15T15:18:18Z,0,"𝑲𝒀𝑻4𝑫 JUARA PISANN EI, JEIPE GEDE GEDE , MAKIN SERU MAINNYA !"
@AnnoyedCamping-ju4vv,2025-07-15T15:18:18Z,0,Keren parah 𝑲𝒀𝑻4𝑫! Pengen main terus. 👏
@AshokTamo-l7m,2025-07-15T15:18:18Z,0,Emang gak ada yang bisa ngalahin serunya ⭐𝑲𝒀𝑻4𝑫⭐.
@noobplayzzz610,2025-07-15T15:18:18Z,0,𝑲𝒀𝑻4𝑫...MODAL SEDIKIT HASIL MAKSIMAL &lt;3
@KushVaghela-d5l,2025-07-15T15:17:52Z,0,Pokoknya 𝑲𝒀𝑻4𝑫 recommended banget buat semua!
@BTSGUY1,2025-07-15T15:17:52Z,0,CAPEE BANGETT MENANG MULU MAIN DI 𝑲𝒀𝑻4𝑫🤑💥
@SalpinSangma-z2h,2025-07-15T15:17:52Z,0,Bikin senyum sendiri! 𝑲𝒀𝑻4𝑫
@khushman_111,2025-07-15T15:17:52Z,0,𝑲𝒀𝑻4𝑫? TERBAIKK JEPE TERUS BRO!!
@PalestineWillWin32,2025-07-15T15:17:45Z,0,"Emak gw batu banget kalau di suruh udah makan minumnya air putih, malah minum teh terus"
@PrinceKoli-o4l,2025-07-15T15:17:21Z,216,"Lucu sampe nggak karuan! Kalo mau duitnya nggak karuan banyak, 𝑲𝒀𝑻4𝑫 tempatnya! 💎"
@nileshnimkar7066,2025-07-15T15:17:21Z,0,"Nyaman banget main di 𝑲𝒀𝑻4𝑫, Caerrnya nggak bisa berhenti 😆💸🔥"
@sunitasoni3632,2025-07-15T15:17:21Z,0,"Konten seperti ini yang dibutuhkan di YouTube. Sukses terus!,𝑲𝒀𝑻4𝑫!"
@Latha-r8h,2025-07-15T15:17:21Z,0,Bener-bener rejeki nomplok 🤑💥 𝑲𝒀𝑻4𝑫 juara banget
@Chenfordxedits,2025-07-15T15:17:19Z,0,"Konten seperti ini yang dibutuhkan di YouTube. Sukses terus!,𝑲𝒀𝑻4𝑫!"
@நம்மDARK,2025-07-15T15:17:19Z,0,"Nyaman banget main di 𝑲𝒀𝑻4𝑫, Caerrnya nggak bisa berhenti 😆💸🔥"
@SajiDha-yg2ev,2025-07-15T15:17:19Z,0,Keren banget videonya! 𝑲𝒀𝑻4𝑫
@NannabhaiDiwakar,2025-07-15T15:17:19Z,0,Bener-bener rejeki nomplok 🤑💥 𝑲𝒀𝑻4𝑫 juara banget
@tokrikmegu4528,2025-07-15T15:16:48Z,0,Cuma ⭐𝑲𝒀𝑻4𝑫⭐ nih yang langsung ngasih JP besar.. MANTAP BROO
@raj_modal_meker,2025-07-15T15:16:49Z,0,"Kontennya bikin betah, 👵𝑲𝒀𝑻4𝑫👵 juga bikin betah sampe pagi. 🌄"
@Itsmeeee888,2025-07-15T15:16:48Z,0,Lancar lancar bang salam Jepe ⭐𝑲𝒀𝑻4𝑫⭐
@ramjapankamatikamatji4923,2025-07-15T15:16:48Z,0,"Mantep ⭐𝑲𝒀𝑻4𝑫⭐ udah jadi kebiasaan, Caerr terusss !!!"
@Jamuna-g8g,2025-07-15T15:16:49Z,0,"Asli deh, ⭐𝑲𝒀𝑻4𝑫⭐ sama konten lo sama-sama bikin betah! 🏠"
@SAURABHDhyani-b9g,2025-07-15T15:16:36Z,0,"Gak nyangka iseng doang, eh malah ketagihan sama 𝑲𝒀𝑻4𝑫"
@AnshuGupta-18,2025-07-15T15:16:36Z,0,"Baru juga mulai, udah gak bisa berhenti 💫𝑲𝒀𝑻4𝑫 💫"
@apvalasavolunteer1896,2025-07-15T15:16:36Z,0,"Auto senyum tiap buka 💫𝑲𝒀𝑻4𝑫 💫, cuannya gak kira-kira"
@BibekTalukdar-o9r,2025-07-15T15:16:36Z,0,"Asli kontennya top, 👵𝑲𝒀𝑻4𝑫👵 juga selalu top sih. 👑"
@aidrawing1453,2025-07-15T15:02:23Z,0,Komunitas M kuadrat meronta ronta melihat besi di video
@maulvinazirahmad7468,2025-07-15T14:37:56Z,1,Apalgi minum obat gaboleh pake Teh/susu
@pupunkhendri3922,2025-07-15T14:07:56Z,0,Bang lu dimana ? Gw mau ngasih fakta paling berguna nih
@rogerge1076,2025-07-15T14:03:03Z,0,Yosu darso kah😂
@Ghatsasaa,2025-07-15T13:20:04Z,0,"Makasih banh, gw sering bgt kinum teh sehabis makan"
@septiarmaser1879,2025-07-15T12:59:19Z,0,"Gw sependapat sama baju putih,  abis makan Jangan langsung minum dan jangan teh.   Menurut gw dokter berkata tidak mengapa maksudnya tidak berbahaya seperti racun.    Kedokteran Barat sama timur itu berbeda jadi jangan heran"
@yusufkurniawan4719,2025-07-15T12:52:38Z,0,Kalau penyakit maag termasuk gak ya🤔?
@MIKAEL_aajaaa,2025-07-15T12:51:53Z,0,Jadi gk bisa minum mandi(teh manis dingin) bg
@arinimufidah7458,2025-07-15T12:45:47Z,0,"Alhamdulillah udh slalu nerapin bahwa apapun makanan beratnya, air mineral/demineral dingin minumannya 😁"
@kangkarbit-c1l,2025-07-15T12:22:11Z,2,Lahh gua makan sama tehh 🗿
@nizwarakbar1411,2025-07-15T12:08:16Z,0,ini yang dance dera go itu kah?
@PutuAdyatma,2025-07-15T11:57:57Z,0,Aku baru aja habis makan terus minum teh jadi tau soalnya aku anak kecil 😢
@dinapohwain,2025-07-15T11:46:38Z,0,"Makan besi aja bang😊
Besi unlimited sehat"
@kky-m3i,2025-07-15T11:35:25Z,0,Plis gw suka pesen es teh kalo makan mie ayam/vakso😭
@dodysaputra7480,2025-07-15T11:22:39Z,0,gw sering😢
@pannnzulll,2025-07-15T11:02:17Z,0,"bener kok itu,, gw mau donor darah harus ngurangin teh dulu,, hb gw pasti rendah kalo kebanyakan teh,, ya karna kurang makan sayur / kacang2an jg si"
@arizal3108,2025-07-15T10:30:55Z,313,"giliran si mulyadi yg ngasih fakta, lgsg dibuktiin ama dokter 😂😂"
@Crewpriss,2025-07-15T10:12:52Z,4,Aku kalo makan minumnya teh 😅
@areyouhuman-u7i,2025-07-15T09:58:20Z,1,Aku yang nonton ini sambil makan dan minum teh🤣
@andreanusmuzzar,2025-07-15T09:56:16Z,51,"dan zat besi ke bagi dua lagi, heme dan non heme nah klo non heme mungkin dianjurkan tidak minum teh, non heme aman? mostly aman apalagi ga semuanya ke iket sama zat tanin jadi kecil banget jadi jangan khawatir kecuali non heme ya tmen tmen dan zat besi heme dan non heme memiliki perannya masing masing"
@mikajulianti,2025-07-15T08:50:01Z,0,Gue mah ngopi ama ngerokok abis makan 🗿
@jrayazree,2025-07-15T08:27:20Z,0,"yang dihambat teh itu besi dr sayuran, besi dr hewani gak dihambat.

smntara besi yang digunakan utk sintesa hemoglobin itu besi hewani.

ini fakta yang jarang diketahui, bahkan oleh dokter, nakes maupun ahli gizi"
@nuri23febriana,2025-07-15T07:51:59Z,0,aku punya satu fakta:mana manusia itu ada 2
@7e_6ardhanahnafmaulana42,2025-07-15T06:55:57Z,0,Tim Es Jeruk atau Air Putih
@azkaoktalima,2025-07-15T05:31:47Z,0,Gw pas puasa malah minumnya teh💀
@arsiii9210,2025-07-15T05:31:04Z,1,yah baru juga selesai
@Dajjal-Kun,2025-07-15T05:02:17Z,3,Gw nnton ny makan siang smbil minum es teh
@mafiatanahkavling,2025-07-15T02:50:50Z,2,bukan menyerap zat besi. tapi teh memperlambat proses penyerapan zat besi dalam tubuh
@intixxxp2100,2025-07-15T00:49:37Z,0,Kabar terbaru si Abang yg bilang di black list tidak diperbolehkan membeli teh botol Sosro lagi😂
@RHN_channel.,2025-07-15T00:19:11Z,0,Lucu gemoy banget pak dokter nya 😅❤❤❤
@Yaaaart-l7m,2025-07-15T00:08:49Z,0,Apakah itu alasan mengapa kencing berwarna kuning 😅
@rafaelmanalu5926,2025-07-14T17:54:50Z,1778,"Lebih tepat sebenarnya kalau membuktikan hal hal seperti ini itu ditanya ke nutrisionis bukan ke dokter, karena tidak semua dokter akan mendalami tentang nilai gizi makanan sementara nutrisionis dituntut untuk tau segalanya tentang gizi makanan yang bisa dimakan manusia"
@AdimasTommy,2025-07-14T14:56:14Z,1,Wah udh keminum 😌
@muhammadyogaa.9097,2025-07-14T14:55:48Z,0,"Ya kan, ngiket zat besi, tapi kan masih di tubuh juga, diproses juga di dalem perut"
@AA_SASKEH,2025-07-14T14:19:25Z,0,Hey mirip mulyadi😊😊😊
@KetawaKetawacina,2025-07-14T13:49:39Z,103,wah ilmu baru mumpung gw kena thalasemia bole lah ngurang dikit btw bole di tambahin es batu gk/gula tolong koreksi :)
@MisterX-u7y,2025-07-14T13:45:04Z,0,Klo makan di luar aku sering es jeruk😅
@BangHamClasher,2025-07-14T13:39:38Z,0,Gw yang tiap pagi abis sarapan minum teh 🗿
@KingReki-n7k,2025-07-14T13:24:46Z,0,GAK JELAS JAWABANNYA
@njehha,2025-07-14T13:05:36Z,0,Wah
@NiorAnakSumsel,2025-07-14T12:51:51Z,0,si mulyono jir eh mulyadi
@itsSheinnA,2025-07-14T12:33:53Z,2,Mana bapak gw sering kyk gitu lagi🗿
@RajuCihuyyy,2025-07-14T12:30:07Z,8,Yang Penting Lagi Itu Jgn Minum Teh Di Medan😅
@AmayAja-b3p,2025-07-14T12:23:23Z,1,Itu orang yang pertama cowok atau cewek
@AfiatulGina,2025-07-14T11:44:08Z,0,<2026>
@MarinaMnst,2025-07-14T10:54:54Z,0,Lah Bang Mulyadi
@ferktc71,2025-07-14T10:29:59Z,0,Mulyadi kah?
@DEWASABIT-p8i,2025-07-14T10:24:16Z,0,Es teh saudaranya provinsi yang berawalan m
@Shakilla0124,2025-07-14T10:19:53Z,0,Jir aku kan paswaktu itu makan seblak sambil minum teh jus 😢😮
@mas-maseditorbuku,2025-07-14T08:48:42Z,0,Orang M word juga mengikat zat besi
@arek_kebon,2025-07-14T07:23:54Z,0,Gua pernah makan ayam geprek langsung teh nya itu gua minum gak terjadi apa apa malah gua ngira kalok makanan nya enak enak kayak ayam geprek terus minuman nya es teh gua ngira aku tuh lagi makan makanan orang kaya atau mewah 😅🗿
@Harvin_yt,2025-07-14T06:58:57Z,0,Gue setiap hari makan
@NestleBotol,2025-07-14T06:14:57Z,3,Kasih aku SATU FAKTA
@KatarinaKatarina-z8d,2025-07-14T05:58:51Z,0,Kenapa gak fakta kalau bangun tidur buka mata bener juga gak sih
@aquarazerone,2025-07-14T05:21:00Z,91,minum air terbaik tpi jangan berlebihan nanti keracunan h2o
@MariniSuzana,2025-07-14T05:04:03Z,0,BAGUS SIH FAKTA NYA
@Han_Tra,2025-07-14T04:36:17Z,3588,intinya air tawar all role >>>
@NvrMiiss,2025-07-14T04:34:29Z,23,Si mulyadi jir😂
@athacountryballs,2025-07-14T04:34:11Z,9,Bang kalo minum susu gapapa kan?
@radit741,2025-07-14T03:39:42Z,3,Aku dah tau
@angelicatheo2058,2025-07-14T03:15:39Z,0,Ke-5
@victoriacello4044,2025-07-14T03:07:48Z,0,Ke 4 🎉
@JafarulwafiqPurba,2025-07-14T03:01:32Z,1,Pertama
@TERU-TER-TER-RUUUU,2025-07-14T03:01:03Z,0,Ihh TAKOETNYA
